trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.005, 'e': 0.4005166260908188}",30,18,9.042610795429765,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.005, 'e': 0.39851904108451414}",20,0,-86.72615057675628,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
186,False,"{'a': 0.005, 'e': 0.39653141907499284}",20,13,13.773737958270742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.005, 'e': 0.3945537103716011}",20,16,7.963268703737772,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.005, 'e': 0.39258586553151836}",20,0,-51.219006502583206,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
189,False,"{'a': 0.005, 'e': 0.3906278353585211}",20,15,8.834645533417145,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.005, 'e': 0.388679570901753}",20,3,-10.73032626478124,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
191,False,"{'a': 0.005, 'e': 0.3867410234545012}",25,7,-34.15724702496748,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
192,False,"{'a': 0.005, 'e': 0.3848121445529785}",20,16,9.064599254372332,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.005, 'e': 0.38289288597511206}",25,0,-44.755006026928946,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
194,False,"{'a': 0.005, 'e': 0.38098319973933725}",25,0,27.909474704806584,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.005, 'e': 0.37908303810339883}",25,18,-7.22241113466894,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.005, 'e': 0.37719235356315695}",20,16,7.7790089252236,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.005, 'e': 0.37531109885139957}",25,0,-50.309671433288194,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
198,False,"{'a': 0.005, 'e': 0.37343922693666093}",20,6,-23.63305349679434,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
199,False,"{'a': 0.005, 'e': 0.3715766910220457}",35,17,-22.785168609690842,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
200,False,"{'a': 0.005, 'e': 0.369723444544059}",20,0,-78.96734632265056,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
201,False,"{'a': 0.005, 'e': 0.36787944117144233}",25,8,0.0894967426072435,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
202,False,"{'a': 0.005, 'e': 0.36604463480401533}",25,15,-19.2372607234173,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
203,False,"{'a': 0.005, 'e': 0.3642189795715233}",35,6,0.29165652745723625,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 1}",1
204,False,"{'a': 0.005, 'e': 0.36240242983249027}",25,19,7.579021403120404,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.005, 'e': 0.3605949401730783}",35,25,17.138041387396704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.005, 'e': 0.3587964654059516}",20,2,-13.26207774030772,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
207,False,"{'a': 0.005, 'e': 0.3570069605691474}",20,12,-5.204956993402153,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.005, 'e': 0.3552263809249515}",20,0,-38.10630236067467,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
209,False,"{'a': 0.005, 'e': 0.35345468195878016}",25,18,-19.2376179464583,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
210,False,"{'a': 0.005, 'e': 0.3516918193780669}",20,3,3.346354248186343,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.005, 'e': 0.3499377491111553}",20,0,11.790054433619641,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
212,False,"{'a': 0.005, 'e': 0.3481924273061976}",20,0,-26.51560597502505,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
213,False,"{'a': 0.005, 'e': 0.3464558103300574}",20,13,-10.016036366394985,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.005, 'e': 0.3447278547672202}",25,12,14.999759117114762,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.005, 'e': 0.34300851741870664}",25,3,13.938278331654816,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
216,False,"{'a': 0.005, 'e': 0.3412977553009937}",20,6,-30.800172462603292,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
217,False,"{'a': 0.005, 'e': 0.3395955256449391}",25,0,-43.27279442052691,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
218,False,"{'a': 0.005, 'e': 0.33790178589471304}",20,0,-58.54355555910761,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
219,False,"{'a': 0.005, 'e': 0.3362164937067333}",20,11,16.484765406194303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.005, 'e': 0.3345396069486076}",20,0,3.1757021728283035,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
221,False,"{'a': 0.005, 'e': 0.33287108369807955}",25,0,-41.32259221511014,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
222,False,"{'a': 0.005, 'e': 0.331210882241981}",20,2,11.679275148655577,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.005, 'e': 0.32955896107518906}",20,15,10.245946843644274,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.005, 'e': 0.32791527889958855}",25,8,4.723422608171511,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.005, 'e': 0.32627979462303947}",20,15,1.1405304978129949,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.005, 'e': 0.32465246735834974}",20,15,-31.46877937886525,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
227,False,"{'a': 0.005, 'e': 0.3230332564222529}",25,0,-8.9881664124857,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
228,False,"{'a': 0.005, 'e': 0.32142212133439135}",20,16,6.869199527336137,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.005, 'e': 0.31981902181630384}",30,0,-20.690426163767505,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",1
230,False,"{'a': 0.005, 'e': 0.3182239177904191}",20,2,-14.568059643201458,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
231,False,"{'a': 0.005, 'e': 0.31663676937905316}",20,8,10.697372935374512,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.005, 'e': 0.3150575369034133}",25,13,23.94079410189128,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.005, 'e': 0.3134861808826053}",30,0,-16.53423107243626,"{0: 23, 1: 4, 2: 3, 3: 0, 4: 0}",0
234,False,"{'a': 0.005, 'e': 0.31192266203264674}",20,4,-41.35006749946551,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
235,False,"{'a': 0.005, 'e': 0.31036694126548503}",25,17,16.844492364640722,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.005, 'e': 0.30881897968801986}",20,6,-30.828963610167936,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
237,False,"{'a': 0.005, 'e': 0.30727873860113125}",20,0,-34.09120809100647,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
238,False,"{'a': 0.005, 'e': 0.30574617949871175}",30,21,2.366787640702355,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.005, 'e': 0.3042212640667041}",20,0,-50.59164385658057,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
240,False,"{'a': 0.005, 'e': 0.30270395418214285}",20,1,7.239790815491913,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
241,False,"{'a': 0.005, 'e': 0.30119421191220214}",20,8,8.1557514307778,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.005, 'e': 0.2996919995132463}",30,0,14.317376787378297,"{0: 26, 1: 3, 2: 1, 3: 0, 4: 0}",0
243,False,"{'a': 0.005, 'e': 0.2981972794298874}",25,7,9.74905618760183,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
244,False,"{'a': 0.005, 'e': 0.29671001429404525}",25,14,6.794946193284854,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.005, 'e': 0.2952301669240142}",20,0,-11.244333601600198,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
246,False,"{'a': 0.005, 'e': 0.29375770032353277}",30,13,15.078902732963213,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.005, 'e': 0.2922925776808594}",20,3,7.177212166165832,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.005, 'e': 0.29083476236785155}",25,7,21.75397798048101,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.005, 'e': 0.2893842179390506}",20,13,-28.404291430680324,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.005, 'e': 0.2879409081307702}",25,16,17.35368051899704,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.005, 'e': 0.2865047968601901}",25,6,19.96521592160331,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.005, 'e': 0.28507584822445353}",35,0,-10.167442883426718,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",0
253,False,"{'a': 0.005, 'e': 0.2836540264997704}",20,2,-16.115285274701414,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
254,False,"{'a': 0.005, 'e': 0.2822392961405233}",25,0,-18.055764775280753,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
255,False,"{'a': 0.005, 'e': 0.2808316217783798}",30,21,19.73895852063999,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.005, 'e': 0.2794309682214073}",20,2,-23.77866491293938,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
257,False,"{'a': 0.005, 'e': 0.27803730045319414}",20,5,3.0336891442388967,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
258,False,"{'a': 0.005, 'e': 0.2766505836319734}",30,21,12.483603823461513,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.005, 'e': 0.27527078308975234}",25,8,1.9222744213149519,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.005, 'e': 0.2738978643314456}",20,2,-49.57179753118123,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
261,False,"{'a': 0.005, 'e': 0.2725317930340126}",25,10,27.997016916244522,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.005, 'e': 0.2711725350455999}",20,9,16.16473283268291,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.005, 'e': 0.2698200563846868}",20,14,12.413837625555836,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.005, 'e': 0.2684743232392366}",25,0,29.632315309428947,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
265,False,"{'a': 0.005, 'e': 0.26713530196585034}",25,0,7.268955551548519,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
266,False,"{'a': 0.005, 'e': 0.2658029590889266}",25,11,-22.730777228511208,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
267,False,"{'a': 0.005, 'e': 0.26447726129982396}",25,2,2.406505233328957,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
268,False,"{'a': 0.005, 'e': 0.2631581754560287}",25,19,10.59406912386333,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.005, 'e': 0.261845668580326}",20,8,10.263428608084999,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.005, 'e': 0.2605397078599756}",20,1,-71.14320957278099,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
271,False,"{'a': 0.005, 'e': 0.2592402606458915}",20,16,7.275785656020857,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.005, 'e': 0.2579472944518257}",20,0,-136.46183281166583,"{0: 13, 1: 3, 2: 0, 3: 1, 4: 3}",0
273,False,"{'a': 0.005, 'e': 0.2566607769535559}",25,12,12.369064120937175,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.005, 'e': 0.2553806759880777}",30,0,-28.587163566088346,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",1
275,False,"{'a': 0.005, 'e': 0.25410695955280027}",25,15,4.5676040360728525,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.005, 'e': 0.25283959580474646}",25,7,-4.0376081317159285,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
277,False,"{'a': 0.005, 'e': 0.25157855305975646}",30,15,21.023609323159825,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.005, 'e': 0.2503237997916961}",25,7,29.756821094469135,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.005, 'e': 0.24907530463166816}",20,12,16.364790072201018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.005, 'e': 0.24783303636722875}",25,17,-2.95977847754409,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.005, 'e': 0.24659696394160643}",20,3,23.08884310417085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.005, 'e': 0.24536705645292634}",25,0,-21.543616523368158,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
283,False,"{'a': 0.005, 'e': 0.2441432831534371}",25,10,19.080001540978742,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.005, 'e': 0.24292561344874244}",30,13,-76.67293041289955,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
285,False,"{'a': 0.005, 'e': 0.24171401689703645}",30,13,-19.540329892602674,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
286,False,"{'a': 0.005, 'e': 0.24050846320834213}",20,9,2.217412114819666,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.005, 'e': 0.23930892224375455}",20,0,12.298199637135255,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
288,False,"{'a': 0.005, 'e': 0.23811536401468703}",20,15,8.065580303895157,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.005, 'e': 0.23692775868212176}",30,22,-68.83540632711787,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
290,False,"{'a': 0.005, 'e': 0.23574607655586352}",20,16,5.592899796208359,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.005, 'e': 0.23457028809379765}",25,0,-108.98085866107972,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
292,False,"{'a': 0.005, 'e': 0.23340036390115132}",20,4,-42.57981122799692,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
293,False,"{'a': 0.005, 'e': 0.23223627472975883}",25,0,35.86772412468889,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
294,False,"{'a': 0.005, 'e': 0.23107799147733019}",20,0,-27.789767506083493,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
295,False,"{'a': 0.005, 'e': 0.22992548518672384}",20,9,-14.511316922693286,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
296,False,"{'a': 0.005, 'e': 0.22877872704522242}",25,3,13.87965060401788,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.005, 'e': 0.22763768838381274}",20,14,11.592107414414656,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.005, 'e': 0.22650234067646874}",30,11,19.96079456197067,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.005, 'e': 0.22537265553943872}",25,6,-4.413322494402404,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
300,False,"{'a': 0.005, 'e': 0.22424860473053532}",20,13,12.860352253021798,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.005, 'e': 0.22313016014842982}",30,18,9.711807012333967,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.005, 'e': 0.22201729383194937}",30,15,-15.358454257910935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
303,False,"{'a': 0.005, 'e': 0.2209099779593782}",25,14,-2.092619611310437,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.005, 'e': 0.21980818484776168}",25,2,20.35255190691911,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.005, 'e': 0.21871188695221475}",20,13,2.964944928655129,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.005, 'e': 0.21762105686523284}",25,8,18.671590627899885,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.005, 'e': 0.21653566731600707}",25,9,-20.337013282125863,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
308,False,"{'a': 0.005, 'e': 0.21545569116974203}",25,11,-9.566653326291883,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
309,False,"{'a': 0.005, 'e': 0.21438110142697794}",25,15,3.8837492664123676,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.005, 'e': 0.21331187122291523}",35,0,31.949634546184548,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
311,False,"{'a': 0.005, 'e': 0.21224797382674304}",25,11,22.340975066422818,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.005, 'e': 0.21118938264097117}",20,15,-1.0222520513553635,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.005, 'e': 0.21013607120076472}",30,0,22.15866606907091,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
314,False,"{'a': 0.005, 'e': 0.20908801317328293}",20,10,2.7864262062607428,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.005, 'e': 0.20804518235702046}",20,9,7.773911463432251,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.005, 'e': 0.20700755268115265}",20,7,-17.98738033678111,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
317,False,"{'a': 0.005, 'e': 0.20597509820488344}",25,7,-16.004389863184688,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
318,False,"{'a': 0.005, 'e': 0.2049477931167973}",20,2,-23.133943501482293,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
319,False,"{'a': 0.005, 'e': 0.20392561173421342}",25,0,32.883863470693136,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
320,False,"{'a': 0.005, 'e': 0.20290852850254407}",20,14,9.684500339435523,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.005, 'e': 0.20189651799465538}",20,12,-1.9101349731045563,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
322,False,"{'a': 0.005, 'e': 0.20088955491023208}",30,20,-30.66325900341245,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
323,False,"{'a': 0.005, 'e': 0.1998876140751445}",35,18,9.61599911329959,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.005, 'e': 0.19889067044081962}",30,8,15.27288006680492,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
325,False,"{'a': 0.005, 'e': 0.19789869908361465}",20,6,2.4138476094875365,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
326,False,"{'a': 0.005, 'e': 0.19691167520419406}",25,11,17.631092569800657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.005, 'e': 0.19592957412690934}",25,11,4.3911079407900315,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
328,False,"{'a': 0.005, 'e': 0.1949523712991825}",20,0,23.766194896343265,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.005, 'e': 0.19398004229089189}",20,16,5.0427375802719805,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.005, 'e': 0.19301256279376172}",20,0,-22.355716659375002,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
331,False,"{'a': 0.005, 'e': 0.19204990862075408}",25,4,35.72000920694892,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.005, 'e': 0.19109205570546464}",25,17,9.142736584319067,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.005, 'e': 0.1901389801015205}",20,11,16.930936574728822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.005, 'e': 0.18919065798198204}",30,16,30.649983476077207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.005, 'e': 0.1882470656387468}",30,24,9.942541073599772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.005, 'e': 0.18730817948195702}",25,7,4.274397565214777,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
337,False,"{'a': 0.005, 'e': 0.18637397603940997}",25,13,10.988741848157796,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.005, 'e': 0.18544443195597088}",35,0,-15.627111193263989,"{0: 29, 1: 1, 2: 5, 3: 0, 4: 0}",0
339,False,"{'a': 0.005, 'e': 0.18451952399298926}",25,12,15.84188851022917,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.005, 'e': 0.18359922902771786}",20,8,-5.771844514038926,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.005, 'e': 0.18268352405273466}",30,22,7.783590228721876,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.005, 'e': 0.1817723861753675}",20,10,17.418718991146804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.005, 'e': 0.1808657926171221}",35,19,-17.288169851683847,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
344,False,"{'a': 0.005, 'e': 0.17996372071311217}",20,9,-3.457579272457484,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.005, 'e': 0.17906614791149322}",25,2,23.799081616049932,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.005, 'e': 0.1781730517728984}",20,16,7.365548086054636,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.005, 'e': 0.17728440996987782}",20,11,18.258208803684017,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.005, 'e': 0.17640020028634}",25,14,7.901368919558732,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.005, 'e': 0.17552040061699686}",25,7,10.835951451928024,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
350,False,"{'a': 0.005, 'e': 0.17464498896681085}",20,14,11.202171469551493,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.005, 'e': 0.17377394345044514}",25,18,12.830783360278229,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.005, 'e': 0.17290724229171636}",25,7,-28.348681241545506,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
353,False,"{'a': 0.005, 'e': 0.17204486382305054}",20,0,9.584089755665698,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
354,False,"{'a': 0.005, 'e': 0.1711867864849409}",25,7,34.765062046415856,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.005, 'e': 0.17033298882540943}",25,13,19.8895623058431,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.005, 'e': 0.16948344949947006}",20,3,25.198773088606185,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.005, 'e': 0.1686381472685955}",25,0,-31.20405959236758,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
358,False,"{'a': 0.005, 'e': 0.16779706100018585}",20,16,5.840125280164903,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.005, 'e': 0.1669601696670407}",35,23,-3.8730202399208125,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
360,False,"{'a': 0.005, 'e': 0.16612745234683307}",25,14,21.243757954077623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.005, 'e': 0.16529888822158653}",20,3,-29.027411439241266,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
362,False,"{'a': 0.005, 'e': 0.1644744565771549}",20,0,-44.34419468947689,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
363,False,"{'a': 0.005, 'e': 0.16365413680270405}",30,0,41.337291393889075,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
364,False,"{'a': 0.005, 'e': 0.16283790839019696}",25,14,20.270535013291553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.005, 'e': 0.16202575093388075}",35,21,25.750253373513864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.005, 'e': 0.16121764412977677}",25,9,28.837644821580692,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.005, 'e': 0.16041356777517274}",25,7,31.15685535864415,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.005, 'e': 0.15961350176811803}",20,15,8.641651542895605,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
